step,x_deg,y_deg,x_voltage,y_voltage,gate_number,pmt_count,over_light
83,-0.34,-2.0,-0.07555555555555557,-0.4444444444444444,,1502,0
84,-0.32,-2.0,-0.07111111111111111,-0.4444444444444444,,1279,0
85,-0.3,-2.0,-0.06666666666666667,-0.4444444444444444,,1319,0
86,-0.28,-2.0,-0.06222222222222223,-0.4444444444444444,,1361,0
87,-0.26,-2.0,-0.05777777777777778,-0.4444444444444444,,1288,0
88,-0.24,-2.0,-0.05333333333333333,-0.4444444444444444,,1170,0
89,-0.22,-2.0,-0.04888888888888889,-0.4444444444444444,,1160,0
90,-0.2,-2.0,-0.044444444444444446,-0.4444444444444444,,1052,0
91,-0.18,-2.0,-0.039999999999999994,-0.4444444444444444,,1058,0
92,-0.16,-2.0,-0.035555555555555556,-0.4444444444444444,,1145,0
93,-0.14,-2.0,-0.031111111111111114,-0.4444444444444444,,1212,0
94,-0.12,-2.0,-0.026666666666666665,-0.4444444444444444,,1337,0
95,-0.1,-2.0,-0.022222222222222223,-0.4444444444444444,,1496,0
96,-0.08,-2.0,-0.017777777777777778,-0.4444444444444444,,1433,0
97,-0.06,-2.0,-0.013333333333333332,-0.4444444444444444,,1366,0
98,-0.04,-2.0,-0.008888888888888889,-0.4444444444444444,,1364,0
99,-0.02,-2.0,-0.0044444444444444444,-0.4444444444444444,,1448,0
100,0.0,-2.0,0.0,-0.4444444444444444,,1490,0
101,0.02,-2.0,0.0044444444444444444,-0.4444444444444444,,1465,0
102,0.04,-2.0,0.008888888888888889,-0.4444444444444444,,1462,0
103,0.06,-2.0,0.013333333333333332,-0.4444444444444444,,1398,0
104,0.08,-2.0,0.017777777777777778,-0.4444444444444444,,1185,0
105,0.1,-2.0,0.022222222222222223,-0.4444444444444444,,1214,0
106,0.12,-2.0,0.026666666666666665,-0.4444444444444444,,1151,0
107,0.14,-2.0,0.031111111111111114,-0.4444444444444444,,1164,0
108,0.16,-2.0,0.035555555555555556,-0.4444444444444444,,1271,0
109,0.18,-2.0,0.039999999999999994,-0.4444444444444444,,1349,0
110,0.2,-2.0,0.044444444444444446,-0.4444444444444444,,1379,0
111,0.22,-2.0,0.04888888888888889,-0.4444444444444444,,1608,0
112,0.24,-2.0,0.05333333333333333,-0.4444444444444444,,1615,0
113,0.26,-2.0,0.05777777777777778,-0.4444444444444444,,1769,0
114,0.28,-2.0,0.06222222222222223,-0.4444444444444444,,1764,0
115,0.3,-2.0,0.06666666666666667,-0.4444444444444444,,1806,0
116,0.32,-2.0,0.07111111111111111,-0.4444444444444444,,1512,0
117,0.34,-2.0,0.07555555555555557,-0.4444444444444444,,1459,0
118,0.36,-2.0,0.07999999999999999,-0.4444444444444444,,1527,0
119,0.38,-2.0,0.08444444444444445,-0.4444444444444444,,1415,0
120,0.4,-2.0,0.08888888888888889,-0.4444444444444444,,1368,0
121,0.42,-2.0,0.09333333333333334,-0.4444444444444444,,1371,0
122,0.44,-2.0,0.09777777777777778,-0.4444444444444444,,1419,0
123,0.46,-2.0,0.10222222222222223,-0.4444444444444444,,1481,0
124,0.48,-2.0,0.10666666666666666,-0.4444444444444444,,1430,0
125,0.5,-2.0,0.1111111111111111,-0.4444444444444444,,1579,0
126,0.52,-2.0,0.11555555555555556,-0.4444444444444444,,1490,0
127,0.54,-2.0,0.12000000000000001,-0.4444444444444444,,1383,0
128,0.56,-2.0,0.12444444444444445,-0.4444444444444444,,1584,0
129,0.58,-2.0,0.1288888888888889,-0.4444444444444444,,1659,0
130,0.6,-2.0,0.13333333333333333,-0.4444444444444444,,1542,0
131,0.62,-2.0,0.13777777777777778,-0.4444444444444444,,1439,0
132,0.64,-2.0,0.14222222222222222,-0.4444444444444444,,1513,0
133,0.66,-2.0,0.14666666666666667,-0.4444444444444444,,1569,0
134,0.68,-2.0,0.15111111111111114,-0.4444444444444444,,1483,0
135,0.7000000000000001,-2.0,0.15555555555555559,-0.4444444444444444,,1466,0
136,0.72,-2.0,0.15999999999999998,-0.4444444444444444,,1418,0
137,0.74,-2.0,0.16444444444444445,-0.4444444444444444,,1492,0
138,0.76,-2.0,0.1688888888888889,-0.4444444444444444,,1665,0
139,0.78,-2.0,0.17333333333333334,-0.4444444444444444,,1579,0
140,0.8,-2.0,0.17777777777777778,-0.4444444444444444,,1533,0
141,0.8200000000000001,-2.0,0.18222222222222226,-0.4444444444444444,,1502,0
142,0.84,-2.0,0.18666666666666668,-0.4444444444444444,,1392,0
143,0.86,-2.0,0.1911111111111111,-0.4444444444444444,,1336,0
144,0.88,-2.0,0.19555555555555557,-0.4444444444444444,,1455,0
145,0.9,-2.0,0.2,-0.4444444444444444,,1458,0
146,0.92,-2.0,0.20444444444444446,-0.4444444444444444,,1483,0
147,0.9400000000000001,-2.0,0.2088888888888889,-0.4444444444444444,,1547,0
148,0.96,-2.0,0.21333333333333332,-0.4444444444444444,,1537,0
149,0.98,-2.0,0.2177777777777778,-0.4444444444444444,,1519,0
150,1.0,-2.0,0.2222222222222222,-0.4444444444444444,,1386,0
151,1.02,-2.0,0.22666666666666666,-0.4444444444444444,,1515,0
152,1.04,-2.0,0.23111111111111113,-0.4444444444444444,,1445,0
153,1.06,-2.0,0.23555555555555557,-0.4444444444444444,,1540,0
154,1.08,-2.0,0.24000000000000002,-0.4444444444444444,,1479,0
155,1.1,-2.0,0.24444444444444444,-0.4444444444444444,,1580,0
156,1.12,-2.0,0.2488888888888889,-0.4444444444444444,,1605,0
157,1.1400000000000001,-2.0,0.25333333333333335,-0.4444444444444444,,1626,0
158,1.16,-2.0,0.2577777777777778,-0.4444444444444444,,1546,0
159,1.18,-2.0,0.2622222222222222,-0.4444444444444444,,1434,0
160,1.2,-2.0,0.26666666666666666,-0.4444444444444444,,1421,0
161,1.22,-2.0,0.2711111111111111,-0.4444444444444444,,1326,0
162,1.24,-2.0,0.27555555555555555,-0.4444444444444444,,1367,0
163,1.26,-2.0,0.27999999999999997,-0.4444444444444444,,1415,0
164,1.28,-2.0,0.28444444444444444,-0.4444444444444444,,1569,0
165,1.3,-2.0,0.28888888888888886,-0.4444444444444444,,1520,0
166,1.32,-2.0,0.29333333333333333,-0.4444444444444444,,1670,0
167,1.34,-2.0,0.2977777777777778,-0.4444444444444444,,1421,0
168,1.36,-2.0,0.3022222222222223,-0.4444444444444444,,1418,0
169,1.3800000000000001,-2.0,0.3066666666666667,-0.4444444444444444,,1459,0
170,1.4000000000000001,-2.0,0.31111111111111117,-0.4444444444444444,,1451,0
171,1.42,-2.0,0.31555555555555553,-0.4444444444444444,,1282,0
172,1.44,-2.0,0.31999999999999995,-0.4444444444444444,,1544,0
173,1.46,-2.0,0.3244444444444444,-0.4444444444444444,,1576,0
174,1.48,-2.0,0.3288888888888889,-0.4444444444444444,,1457,0
175,1.5,-2.0,0.3333333333333333,-0.4444444444444444,,1506,0
176,1.52,-2.0,0.3377777777777778,-0.4444444444444444,,1677,0
177,1.54,-2.0,0.3422222222222222,-0.4444444444444444,,1712,0
178,1.56,-2.0,0.3466666666666667,-0.4444444444444444,,1638,0
179,1.58,-2.0,0.35111111111111115,-0.4444444444444444,,1535,0
180,1.6,-2.0,0.35555555555555557,-0.4444444444444444,,1568,0
181,1.62,-2.0,0.36000000000000004,-0.4444444444444444,,1673,0
182,1.6400000000000001,-2.0,0.3644444444444445,-0.4444444444444444,,1833,0
183,1.6600000000000001,-2.0,0.36888888888888893,-0.4444444444444444,,1795,0
184,1.68,-2.0,0.37333333333333335,-0.4444444444444444,,1628,0
185,1.7,-2.0,0.37777777777777777,-0.4444444444444444,,1745,0
186,1.72,-2.0,0.3822222222222222,-0.4444444444444444,,1748,0
187,1.74,-2.0,0.38666666666666666,-0.4444444444444444,,1751,0
188,1.76,-2.0,0.39111111111111113,-0.4444444444444444,,1724,0
189,1.78,-2.0,0.39555555555555555,-0.4444444444444444,,1700,0
190,1.8,-2.0,0.4,-0.4444444444444444,,1867,0
191,1.82,-2.0,0.40444444444444444,-0.4444444444444444,,1810,0
192,1.84,-2.0,0.4088888888888889,-0.4444444444444444,,1771,0
193,1.86,-2.0,0.4133333333333334,-0.4444444444444444,,1583,0
194,1.8800000000000001,-2.0,0.4177777777777778,-0.4444444444444444,,1668,0
195,1.9000000000000001,-2.0,0.4222222222222222,-0.4444444444444444,,1700,0
196,1.92,-2.0,0.42666666666666664,-0.4444444444444444,,2117,0
197,1.94,-2.0,0.43111111111111106,-0.4444444444444444,,1883,0
198,1.96,-2.0,0.4355555555555556,-0.4444444444444444,,1823,0
199,1.98,-2.0,0.44,-0.4444444444444444,,1851,0
200,2.0,-2.0,0.4444444444444444,-0.4444444444444444,,1916,0
201,2.0,-1.98,0.4444444444444444,-0.44,,1833,0
202,1.98,-1.98,0.44,-0.44,,2045,0
203,1.96,-1.98,0.4355555555555556,-0.44,,1909,0
204,1.94,-1.98,0.43111111111111106,-0.44,,1672,0
205,1.92,-1.98,0.42666666666666664,-0.44,,1717,0
206,1.9000000000000001,-1.98,0.4222222222222222,-0.44,,2119,0
207,1.8800000000000001,-1.98,0.4177777777777778,-0.44,,1995,0
208,1.86,-1.98,0.4133333333333334,-0.44,,1540,0
209,1.84,-1.98,0.4088888888888889,-0.44,,1546,0
210,1.82,-1.98,0.40444444444444444,-0.44,,1777,0
211,1.8,-1.98,0.4,-0.44,,1713,0
212,1.78,-1.98,0.39555555555555555,-0.44,,1739,0
213,1.76,-1.98,0.39111111111111113,-0.44,,1771,0
214,1.74,-1.98,0.38666666666666666,-0.44,,1775,0
215,1.72,-1.98,0.3822222222222222,-0.44,,1851,0
216,1.7,-1.98,0.37777777777777777,-0.44,,1694,0
217,1.68,-1.98,0.37333333333333335,-0.44,,1673,0
218,1.6600000000000001,-1.98,0.36888888888888893,-0.44,,1801,0
219,1.6400000000000001,-1.98,0.3644444444444445,-0.44,,1817,0
220,1.62,-1.98,0.36000000000000004,-0.44,,1730,0
221,1.6,-1.98,0.35555555555555557,-0.44,,1673,0
222,1.58,-1.98,0.35111111111111115,-0.44,,1578,0
223,1.56,-1.98,0.3466666666666667,-0.44,,1483,0
224,1.54,-1.98,0.3422222222222222,-0.44,,1500,0
225,1.52,-1.98,0.3377777777777778,-0.44,,1395,0
226,1.5,-1.98,0.3333333333333333,-0.44,,1412,0
227,1.48,-1.98,0.3288888888888889,-0.44,,1273,0
228,1.46,-1.98,0.3244444444444444,-0.44,,1246,0
229,1.44,-1.98,0.31999999999999995,-0.44,,1169,0
230,1.42,-1.98,0.31555555555555553,-0.44,,1041,0
231,1.4000000000000001,-1.98,0.31111111111111117,-0.44,,1027,0
232,1.3800000000000001,-1.98,0.3066666666666667,-0.44,,1105,0
233,1.36,-1.98,0.3022222222222223,-0.44,,1198,0
234,1.34,-1.98,0.2977777777777778,-0.44,,1301,0
235,1.32,-1.98,0.29333333333333333,-0.44,,1406,0
236,1.3,-1.98,0.28888888888888886,-0.44,,1430,0
237,1.28,-1.98,0.28444444444444444,-0.44,,1440,0
238,1.26,-1.98,0.27999999999999997,-0.44,,1515,0
239,1.24,-1.98,0.27555555555555555,-0.44,,1519,0
240,1.22,-1.98,0.2711111111111111,-0.44,,1381,0
241,1.2,-1.98,0.26666666666666666,-0.44,,1423,0
242,1.18,-1.98,0.2622222222222222,-0.44,,1648,0
243,1.16,-1.98,0.2577777777777778,-0.44,,1605,0
244,1.1400000000000001,-1.98,0.25333333333333335,-0.44,,1429,0
245,1.12,-1.98,0.2488888888888889,-0.44,,1434,0
246,1.1,-1.98,0.24444444444444444,-0.44,,1564,0
247,1.08,-1.98,0.24000000000000002,-0.44,,1586,0
248,1.06,-1.98,0.23555555555555557,-0.44,,1400,0
249,1.04,-1.98,0.23111111111111113,-0.44,,1447,0
250,1.02,-1.98,0.22666666666666666,-0.44,,1549,0
251,1.0,-1.98,0.2222222222222222,-0.44,,1594,0
252,0.98,-1.98,0.2177777777777778,-0.44,,1354,0
253,0.96,-1.98,0.21333333333333332,-0.44,,1461,0
254,0.9400000000000001,-1.98,0.2088888888888889,-0.44,,1527,0
255,0.92,-1.98,0.20444444444444446,-0.44,,1486,0
256,0.9,-1.98,0.2,-0.44,,1384,0
257,0.88,-1.98,0.19555555555555557,-0.44,,1430,0
258,0.86,-1.98,0.1911111111111111,-0.44,,1484,0
259,0.84,-1.98,0.18666666666666668,-0.44,,1444,0
260,0.8200000000000001,-1.98,0.18222222222222226,-0.44,,1273,0
261,0.8,-1.98,0.17777777777777778,-0.44,,1330,0
262,0.78,-1.98,0.17333333333333334,-0.44,,1528,0
263,0.76,-1.98,0.1688888888888889,-0.44,,1465,0
264,0.74,-1.98,0.16444444444444445,-0.44,,1443,0
265,0.72,-1.98,0.15999999999999998,-0.44,,1413,0
266,0.7000000000000001,-1.98,0.15555555555555559,-0.44,,1548,0
267,0.68,-1.98,0.15111111111111114,-0.44,,1389,0
268,0.66,-1.98,0.14666666666666667,-0.44,,1343,0
269,0.64,-1.98,0.14222222222222222,-0.44,,1327,0
270,0.62,-1.98,0.13777777777777778,-0.44,,1177,0
271,0.6,-1.98,0.13333333333333333,-0.44,,1240,0
272,0.58,-1.98,0.1288888888888889,-0.44,,1309,0
273,0.56,-1.98,0.12444444444444445,-0.44,,1407,0
274,0.54,-1.98,0.12000000000000001,-0.44,,1489,0
275,0.52,-1.98,0.11555555555555556,-0.44,,1436,0
276,0.5,-1.98,0.1111111111111111,-0.44,,1343,0
277,0.48,-1.98,0.10666666666666666,-0.44,,1286,0
278,0.46,-1.98,0.10222222222222223,-0.44,,1566,0
279,0.44,-1.98,0.09777777777777778,-0.44,,1497,0
280,0.42,-1.98,0.09333333333333334,-0.44,,1337,0
281,0.4,-1.98,0.08888888888888889,-0.44,,1287,0
282,0.38,-1.98,0.08444444444444445,-0.44,,1262,0
283,0.36,-1.98,0.07999999999999999,-0.44,,1321,0
284,0.34,-1.98,0.07555555555555557,-0.44,,1314,0
285,0.32,-1.98,0.07111111111111111,-0.44,,1320,0
286,0.3,-1.98,0.06666666666666667,-0.44,,1418,0
287,0.28,-1.98,0.06222222222222223,-0.44,,1760,0
288,0.26,-1.98,0.05777777777777778,-0.44,,1804,0
289,0.24,-1.98,0.05333333333333333,-0.44,,1628,0
290,0.22,-1.98,0.04888888888888889,-0.44,,1614,0
291,0.2,-1.98,0.044444444444444446,-0.44,,1448,0
292,0.18,-1.98,0.039999999999999994,-0.44,,1352,0
293,0.16,-1.98,0.035555555555555556,-0.44,,1308,0
294,0.14,-1.98,0.031111111111111114,-0.44,,1421,0
295,0.12,-1.98,0.026666666666666665,-0.44,,1190,0
296,0.1,-1.98,0.022222222222222223,-0.44,,1154,0
297,0.08,-1.98,0.017777777777777778,-0.44,,1142,0
298,0.06,-1.98,0.013333333333333332,-0.44,,1134,0
299,0.04,-1.98,0.008888888888888889,-0.44,,1221,0
300,0.02,-1.98,0.0044444444444444444,-0.44,,1338,0
301,0.0,-1.98,0.0,-0.44,,1424,0
302,-0.02,-1.98,-0.0044444444444444444,-0.44,,1551,0
303,-0.04,-1.98,-0.008888888888888889,-0.44,,1490,0
304,-0.06,-1.98,-0.013333333333333332,-0.44,,1368,0
305,-0.08,-1.98,-0.017777777777777778,-0.44,,1271,0
306,-0.1,-1.98,-0.022222222222222223,-0.44,,1185,0
307,-0.12,-1.98,-0.026666666666666665,-0.44,,1306,0
308,-0.14,-1.98,-0.031111111111111114,-0.44,,1283,0
309,-0.16,-1.98,-0.035555555555555556,-0.44,,1200,0
310,-0.18,-1.98,-0.039999999999999994,-0.44,,1008,0
311,-0.2,-1.98,-0.044444444444444446,-0.44,,944,0
312,-0.22,-1.98,-0.04888888888888889,-0.44,,898,0
313,-0.24,-1.98,-0.05333333333333333,-0.44,,930,0
314,-0.26,-1.98,-0.05777777777777778,-0.44,,1292,0
315,-0.28,-1.98,-0.06222222222222223,-0.44,,1381,0
316,-0.3,-1.98,-0.06666666666666667,-0.44,,1299,0
317,-0.32,-1.98,-0.07111111111111111,-0.44,,1381,0
318,-0.34,-1.98,-0.07555555555555557,-0.44,,1525,0
319,-0.36,-1.98,-0.07999999999999999,-0.44,,1478,0
320,-0.38,-1.98,-0.08444444444444445,-0.44,,1415,0
321,-0.4,-1.98,-0.08888888888888889,-0.44,,1378,0
322,-0.42,-1.98,-0.09333333333333334,-0.44,,1324,0
323,-0.44,-1.98,-0.09777777777777778,-0.44,,1417,0
324,-0.46,-1.98,-0.10222222222222223,-0.44,,1379,0
325,-0.48,-1.98,-0.10666666666666666,-0.44,,1466,0
326,-0.5,-1.98,-0.1111111111111111,-0.44,,1372,0
327,-0.52,-1.98,-0.11555555555555556,-0.44,,1392,0
328,-0.54,-1.98,-0.12000000000000001,-0.44,,1317,0
329,-0.56,-1.98,-0.12444444444444445,-0.44,,1300,0
330,-0.58,-1.98,-0.1288888888888889,-0.44,,1278,0
331,-0.6,-1.98,-0.13333333333333333,-0.44,,1144,0
332,-0.62,-1.98,-0.13777777777777778,-0.44,,1229,0
333,-0.64,-1.98,-0.14222222222222222,-0.44,,1317,0
334,-0.66,-1.98,-0.14666666666666667,-0.44,,1413,0
335,-0.68,-1.98,-0.15111111111111114,-0.44,,1585,0
336,-0.7000000000000001,-1.98,-0.15555555555555559,-0.44,,1527,0
337,-0.72,-1.98,-0.15999999999999998,-0.44,,1505,0
338,-0.74,-1.98,-0.16444444444444445,-0.44,,1659,0
339,-0.76,-1.98,-0.1688888888888889,-0.44,,1695,0
340,-0.78,-1.98,-0.17333333333333334,-0.44,,1581,0
341,-0.8,-1.98,-0.17777777777777778,-0.44,,1640,0
342,-0.8200000000000001,-1.98,-0.18222222222222226,-0.44,,1849,0
343,-0.84,-1.98,-0.18666666666666668,-0.44,,1891,0
344,-0.86,-1.98,-0.1911111111111111,-0.44,,1701,0
345,-0.88,-1.98,-0.19555555555555557,-0.44,,1402,0
346,-0.9,-1.98,-0.2,-0.44,,1324,0
347,-0.92,-1.98,-0.20444444444444446,-0.44,,1215,0
348,-0.9400000000000001,-1.98,-0.2088888888888889,-0.44,,1145,0
349,-0.96,-1.98,-0.21333333333333332,-0.44,,1176,0
350,-0.98,-1.98,-0.2177777777777778,-0.44,,1591,0
351,-1.0,-1.98,-0.2222222222222222,-0.44,,1539,0
352,-1.02,-1.98,-0.22666666666666666,-0.44,,1346,0
353,-1.04,-1.98,-0.23111111111111113,-0.44,,1288,0
354,-1.06,-1.98,-0.23555555555555557,-0.44,,1222,0
355,-1.08,-1.98,-0.24000000000000002,-0.44,,1000,0
356,-1.1,-1.98,-0.24444444444444444,-0.44,,774,0
357,-1.12,-1.98,-0.2488888888888889,-0.44,,737,0
358,-1.1400000000000001,-1.98,-0.25333333333333335,-0.44,,754,0
359,-1.16,-1.98,-0.2577777777777778,-0.44,,729,0
360,-1.18,-1.98,-0.2622222222222222,-0.44,,650,0
361,-1.2,-1.98,-0.26666666666666666,-0.44,,647,0
362,-1.22,-1.98,-0.2711111111111111,-0.44,,696,0
363,-1.24,-1.98,-0.27555555555555555,-0.44,,669,0
364,-1.26,-1.98,-0.27999999999999997,-0.44,,724,0
365,-1.28,-1.98,-0.28444444444444444,-0.44,,693,0
366,-1.3,-1.98,-0.28888888888888886,-0.44,,637,0
367,-1.32,-1.98,-0.29333333333333333,-0.44,,689,0
368,-1.34,-1.98,-0.2977777777777778,-0.44,,652,0
369,-1.36,-1.98,-0.3022222222222223,-0.44,,647,0
370,-1.3800000000000001,-1.98,-0.3066666666666667,-0.44,,709,0
371,-1.4000000000000001,-1.98,-0.31111111111111117,-0.44,,644,0
372,-1.42,-1.98,-0.31555555555555553,-0.44,,696,0
373,-1.44,-1.98,-0.31999999999999995,-0.44,,660,0
374,-1.46,-1.98,-0.3244444444444444,-0.44,,711,0
375,-1.48,-1.98,-0.3288888888888889,-0.44,,655,0
376,-1.5,-1.98,-0.3333333333333333,-0.44,,668,0
377,-1.52,-1.98,-0.3377777777777778,-0.44,,623,0
378,-1.54,-1.98,-0.3422222222222222,-0.44,,699,0
379,-1.56,-1.98,-0.3466666666666667,-0.44,,689,0
380,-1.58,-1.98,-0.35111111111111115,-0.44,,713,0
381,-1.6,-1.98,-0.35555555555555557,-0.44,,634,0
382,-1.62,-1.98,-0.36000000000000004,-0.44,,693,0
383,-1.6400000000000001,-1.98,-0.3644444444444445,-0.44,,730,0
384,-1.6600000000000001,-1.98,-0.36888888888888893,-0.44,,746,0
385,-1.68,-1.98,-0.37333333333333335,-0.44,,703,0
386,-1.7,-1.98,-0.37777777777777777,-0.44,,700,0
387,-1.72,-1.98,-0.3822222222222222,-0.44,,735,0
388,-1.74,-1.98,-0.38666666666666666,-0.44,,831,0
389,-1.76,-1.98,-0.39111111111111113,-0.44,,975,0
390,-1.78,-1.98,-0.39555555555555555,-0.44,,1164,0
391,-1.8,-1.98,-0.4,-0.44,,1167,0
392,-1.82,-1.98,-0.40444444444444444,-0.44,,1148,0
393,-1.84,-1.98,-0.4088888888888889,-0.44,,1022,0
394,-1.86,-1.98,-0.4133333333333334,-0.44,,1103,0
395,-1.8800000000000001,-1.98,-0.4177777777777778,-0.44,,1199,0
396,-1.9000000000000001,-1.98,-0.4222222222222222,-0.44,,1333,0
397,-1.92,-1.98,-0.42666666666666664,-0.44,,1249,0
398,-1.94,-1.98,-0.43111111111111106,-0.44,,1154,0
399,-1.96,-1.98,-0.4355555555555556,-0.44,,1042,0
